,tweet_id,timestamp,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,weekday,id_str,full_text,truncated,display_text_range,source_y,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,id,id_str,indices,media_url,media_url_https,url,display_url,expanded_url,type,sizes,user_name,screen_name,location,description,url,entities,protected,followers_count,friends_count,listed_count,created_at,user_favourites_count,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications
1490,692901601640583168,2016-01-29 02:46:29+00:00,https://twitter.com/dog_rates/status/692901601640583168/photo/1,10,10,"em"" 10/10 https://t",https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,1.0,soft-coated_wheaten_terrier,0.403496,True,cocker_spaniel,0.135164,True,golden_retriever,0.0887187,True,Fri,692901601640583168,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",False,"(0, 47)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,682.0,1971.0,False,False,False,False,en,6.929015913182945e+17,692901591318294528,"[24, 47]",http://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,https://t.co/N0OADmCnVV,pic.twitter.com/N0OADmCnVV,https://twitter.com/dog_rates/status/692901601640583168/photo/1,photo,"{'large': {'w': 640, 'h': 852, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 799, 'resize': 'fit'}, 'small': {'w': 340, 'h': 453, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200950,104,2804,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1491,692894228850999298,2016-01-29 02:17:12+00:00,https://twitter.com/dog_rates/status/692894228850999298/photo/1,10,10,,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,1.0,German_short-haired_pointer,0.876977,True,bluetick,0.0366151,True,basset,0.0178477,True,Fri,692894228850999298,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,False,"(0, 139)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,910.0,2511.0,False,False,False,False,en,6.928942219849032e+17,692894221984903170,"[116, 139]",http://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,https://t.co/mCqgtqLDCW,pic.twitter.com/mCqgtqLDCW,https://twitter.com/dog_rates/status/692894228850999298/photo/1,photo,"{'large': {'w': 688, 'h': 739, 'resize': 'fit'}, 'small': {'w': 340, 'h': 365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 644, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200950,104,2804,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1492,692828166163931137,2016-01-28 21:54:41+00:00,https://twitter.com/dog_rates/status/692828166163931137/photo/1,12,10,pper just descended from heaven,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,1.0,Samoyed,0.985857,True,Arctic_fox,0.00785164,False,white_wolf,0.0032777,False,Thu,692828166163931137,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,False,"(0, 86)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,998.0,3148.0,False,False,False,False,en,6.928281552420045e+17,692828155242004480,"[63, 86]",http://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,https://t.co/X6X9wM7NuS,pic.twitter.com/X6X9wM7NuS,https://twitter.com/dog_rates/status/692828166163931137/photo/1,photo,"{'large': {'w': 643, 'h': 1000, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 529, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 933, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200950,104,2804,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1493,692752401762250755,2016-01-28 16:53:37+00:00,https://twitter.com/dog_rates/status/692752401762250755/photo/1,13,10,"ld I get one pupper to go please thank you""
Both 13/10 https://t",https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,1.0,Samoyed,0.471276,True,Siberian_husky,0.15885,True,Eskimo_dog,0.138672,True,Thu,692752401762250755,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",False,"(0, 92)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,4124.0,7496.0,False,False,False,False,en,6.927522740415078e+17,692752274041507842,"[69, 92]",http://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,https://t.co/kYWcXbluUu,pic.twitter.com/kYWcXbluUu,https://twitter.com/dog_rates/status/692752401762250755/photo/1,animated_gif,"{'large': {'w': 196, 'h': 327, 'resize': 'fit'}, 'small': {'w': 196, 'h': 327, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 196, 'h': 327, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200950,104,2804,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1494,692568918515392513,2016-01-28 04:44:32+00:00,"https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1",12,10, Chester,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,2.0,golden_retriever,0.636845,True,Labrador_retriever,0.1633619999999999,True,Pekinese,0.045554,True,Thu,692568918515392513,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,False,"(0, 140)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,1737.0,4739.0,False,False,False,False,en,6.925689111584891e+17,692568911158489088,"[117, 140]",http://pbs.twimg.com/media/CZx_wVwUsAA6CQu.jpg,https://pbs.twimg.com/media/CZx_wVwUsAA6CQu.jpg,https://t.co/CFMjsn3P6B,pic.twitter.com/CFMjsn3P6B,https://twitter.com/dog_rates/status/692568918515392513/photo/1,photo,"{'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 340, 'h': 604, 'resize': 'fit'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200950,104,2804,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1495,692535307825213440,2016-01-28 02:30:58+00:00,https://twitter.com/dog_rates/status/692535307825213440/photo/1,10,10, Amber,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,1.0,pug,0.4130899999999999,True,French_bulldog,0.199865,True,Chihuahua,0.0819906,True,Thu,692535307825213440,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,False,"(0, 89)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,1529.0,3504.0,False,False,False,False,en,6.925352990213407e+17,692535299021340674,"[66, 89]",http://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,https://t.co/Dt360V2MYI,pic.twitter.com/Dt360V2MYI,https://twitter.com/dog_rates/status/692535307825213440/photo/1,photo,"{'medium': {'w': 383, 'h': 640, 'resize': 'fit'}, 'large': {'w': 383, 'h': 640, 'resize': 'fit'}, 'small': {'w': 340, 'h': 568, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200950,104,2804,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1496,692530551048294401,2016-01-28 02:12:04+00:00,https://twitter.com/dog_rates/status/692530551048294401/photo/1,10,10,ody,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,1.0,Siberian_husky,0.4864279999999999,True,Eskimo_dog,0.448518,True,white_wolf,0.0415061,False,Thu,692530551048294401,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,False,"(0, 140)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,474.0,2021.0,False,False,False,False,en,6.925305445302968e+17,692530544530296832,"[117, 140]",http://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,https://t.co/Iv3flDTpXu,pic.twitter.com/Iv3flDTpXu,https://twitter.com/dog_rates/status/692530551048294401/photo/1,photo,"{'large': {'w': 574, 'h': 734, 'resize': 'fit'}, 'small': {'w': 340, 'h': 435, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 574, 'h': 734, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200950,104,2804,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1499,692187005137076224,2016-01-27 03:26:56+00:00,"https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1",12,10, a rare Arctic Wubberfloof,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,2.0,Siberian_husky,0.810592,True,malamute,0.119745,True,Eskimo_dog,0.0292647999999999,True,Wed,692187005137076224,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,False,"(0, 139)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,929.0,2768.0,False,False,False,False,en,6.921869963416289e+17,692186996341628929,"[116, 139]",http://pbs.twimg.com/media/CZskZ-MWYAElatH.jpg,https://pbs.twimg.com/media/CZskZ-MWYAElatH.jpg,https://t.co/krvbacIX0N,pic.twitter.com/krvbacIX0N,https://twitter.com/dog_rates/status/692187005137076224/photo/1,photo,"{'small': {'w': 340, 'h': 255, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 450, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200950,104,2804,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1500,692158366030913536,2016-01-27 01:33:08+00:00,https://twitter.com/dog_rates/status/692158366030913536/photo/1,10,10, Edgar,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,1.0,pug,0.956565,True,swing,0.0189067,False,toy_poodle,0.0135443999999999,True,Wed,692158366030913536,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,False,"(0, 129)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,896.0,2369.0,False,False,False,False,en,6.921583369098527e+17,692158336909852672,"[106, 129]",http://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,https://t.co/1NgMb9BTWB,pic.twitter.com/1NgMb9BTWB,https://twitter.com/dog_rates/status/692158366030913536/photo/1,photo,"{'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 800, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 340, 'h': 453, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200950,104,2804,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1503,692017291282812928,2016-01-26 16:12:33+00:00,https://twitter.com/dog_rates/status/692017291282812928/photo/1,9,10, Kingsley Wellensworth III,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,1.0,Tibetan_terrier,0.247565,True,cocker_spaniel,0.121377,True,bow_tie,0.0993625,False,Tue,692017291282812928,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,False,"(0, 139)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,1081.0,3153.0,False,False,False,False,en,6.920172836909957e+17,692017283690995713,"[116, 139]",http://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,https://t.co/BE4ahQ0IO2,pic.twitter.com/BE4ahQ0IO2,https://twitter.com/dog_rates/status/692017291282812928/photo/1,photo,"{'medium': {'w': 577, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 603, 'resize': 'fit'}, 'large': {'w': 577, 'h': 1024, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200858,104,2845,Sun Nov 15 21:41:29 +0000 2015,114032,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1506,691756958957883396,2016-01-25 22:58:05+00:00,https://twitter.com/dog_rates/status/691756958957883396/photo/1,10,10,"TISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t",https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,1.0,Saint_Bernard,0.342571,True,boxer,0.289096,True,Pembroke,0.0764633999999999,True,Mon,691756958957883396,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",False,"(0, 75)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,1161.0,3179.0,False,False,False,False,en,6.91756951399592e+17,691756951399591936,"[52, 75]",http://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,https://t.co/frGWV7IP6J,pic.twitter.com/frGWV7IP6J,https://twitter.com/dog_rates/status/691756958957883396/photo/1,photo,"{'medium': {'w': 577, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 603, 'resize': 'fit'}, 'large': {'w': 577, 'h': 1024, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200950,104,2804,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
1507,691675652215414786,2016-01-25 17:35:00+00:00,https://twitter.com/dog_rates/status/691675652215414786/photo/1,10,10, Richie and Plip,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,1.0,Chihuahua,0.182898,True,teddy,0.128077,False,West_Highland_white_terrier,0.0978748,True,Mon,691675652215414786,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,False,"(0, 114)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,577.0,2116.0,False,False,False,False,en,6.916756412095898e+17,691675641209589761,"[91, 114]",http://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,https://t.co/KMdwNgONkV,pic.twitter.com/KMdwNgONkV,https://twitter.com/dog_rates/status/691675652215414786/photo/1,photo,"{'large': {'w': 1024, 'h': 768, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 450, 'resize': 'fit'}, 'small': {'w': 340, 'h': 255, 'resize': 'fit'}}",WeRateDogs™ (author),dog_rates,"DM YOUR DOGS, WE WILL RATE","#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com",https://t.co/N7sNNHAEXS,"{'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",False,3200950,104,2804,Sun Nov 15 21:41:29 +0000 2015,114031,True,True,5288,en,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg,https://pbs.twimg.com/profile_banners/4196983835/1501129017,F5ABB5,False,True,False,False,True,False,False
